subjectIx,trial_alt,t_d,r_bi
3,SAS,-0.35353804506100267,0
3,SAS,-0.7070760901220053,0
3,SAS,-0.7070760901220053,0
3,SAS,0.35353804506100256,1
3,SAS,0,0
3,SAS,-0.35353804506100267,0
3,SAS,0.7070760901220053,1
3,SAS,0,0
3,SAS,0,0
3,SAS,-0.7070760901220053,0
3,SAS,-0.7070760901220053,1
3,SAS,0.35353804506100256,1
3,SAS,0.7070760901220053,1
3,SAS,0.7070760901220053,1
3,SAS,0.7070760901220053,1
3,SAS,-0.35353804506100267,0
3,SAS,-0.35353804506100267,0
3,SAS,-0.7070760901220053,0
3,SAS,0,0
3,SAS,-0.35353804506100267,0
3,SAS,0.7070760901220053,1
3,SAS,0.35353804506100256,0
3,SAS,0,1
3,SAS,0,0
3,SAS,0,0
3,SAS,-0.7070760901220053,0
3,SAS,0,1
3,SAS,-0.7070760901220053,0
3,SAS,0.7070760901220053,1
3,SAS,-0.7070760901220053,0
3,SAS,0,0
3,SAS,-0.35353804506100267,1
3,SAS,-0.35353804506100267,0
3,SAS,-0.7070760901220053,0
3,SAS,0.35353804506100256,0
3,SAS,-0.7070760901220053,0
3,SAS,0,0
3,SAS,0,1
3,SAS,-0.7070760901220053,0
3,SAS,0.7070760901220053,1
3,SAS,0,1
3,SAS,0,0
3,SAS,0,1
3,SAS,0.35353804506100256,1
3,SAS,0.35353804506100256,1
3,SAS,0.35353804506100256,1
3,SAS,0.35353804506100256,0
3,SAS,0.7070760901220053,0
3,SAS,0.35353804506100256,1
3,SAS,-0.7070760901220053,0
3,SAS,0.35353804506100256,1
3,SAS,-0.7070760901220053,0
3,SAS,-0.7070760901220053,0
3,SAS,-0.35353804506100267,0
3,SAS,-0.7070760901220053,0
3,SAS,0.7070760901220053,1
3,SAS,0.35353804506100256,1
3,SAS,-0.7070760901220053,0
3,SAS,0.35353804506100256,1
3,SAS,0,0
3,SAS,-0.7070760901220053,0
3,SAS,-0.7070760901220053,0
3,SAS,0,0
3,SAS,0.35353804506100256,1
3,SAS,-0.35353804506100267,0
3,SAS,0.7070760901220053,1
3,SAS,0.35353804506100256,0
3,SAS,-0.35353804506100267,0
3,SAS,0.35353804506100256,1
3,SAS,-0.7070760901220053,0
3,SAS,0.7070760901220053,1
3,SAS,-0.7070760901220053,0
3,SAS,-0.35353804506100267,0
3,SAS,0.35353804506100256,1
3,SAS,-0.7070760901220053,0
3,SAS,0.7070760901220053,1
3,SAS,-0.7070760901220053,0
3,SAS,0,0
3,SAS,0.35353804506100256,0
3,SAS,0.35353804506100256,1
3,SAS,0,0
3,SAS,0.7070760901220053,0
3,SAS,0.7070760901220053,1
3,SAS,0,0
3,SAS,-0.7070760901220053,0
3,SAS,-0.7070760901220053,0
3,SAS,-0.35353804506100267,0
3,SAS,-0.35353804506100267,0
3,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,0
5,SAS,0,1
5,SAS,0,0
5,SAS,0,0
5,SAS,-0.35353804506100267,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,1
5,SAS,0,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0,1
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,0
5,SAS,0.35353804506100256,1
5,SAS,-0.7070760901220053,0
5,SAS,0,1
5,SAS,0,0
5,SAS,0,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,0.7070760901220053,1
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,0,0
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,0
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,1
5,SAS,0,0
5,SAS,0,0
5,SAS,0,1
5,SAS,0,0
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,0,0
5,SAS,0.35353804506100256,0
5,SAS,0,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,1
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,0
5,SAS,0.35353804506100256,0
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,0.35353804506100256,0
5,SAS,0.7070760901220053,1
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,0,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,1
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,1
5,SAS,-0.35353804506100267,0
5,SAS,0,1
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,-0.35353804506100267,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,0.35353804506100256,1
5,SAS,0,1
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,0
5,SAS,0.35353804506100256,0
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,1
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,0,0
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,1
5,SAS,-0.35353804506100267,0
5,SAS,0,0
5,SAS,0.35353804506100256,0
5,SAS,-0.35353804506100267,0
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,0
5,SAS,-0.35353804506100267,0
5,SAS,0.35353804506100256,0
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,0
5,SAS,0,0
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,1
5,SAS,0.7070760901220053,1
5,SAS,0.7070760901220053,1
5,SAS,0.7070760901220053,1
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0,1
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,0
5,SAS,0,0
5,SAS,0,0
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,0
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,0,0
5,SAS,0,0
5,SAS,0.35353804506100256,0
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,1
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,0
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,1
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,0
5,SAS,-0.7070760901220053,0
5,SAS,0.35353804506100256,1
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,0.35353804506100256,1
5,SAS,-0.35353804506100267,0
5,SAS,0.7070760901220053,1
5,SAS,0.35353804506100256,1
5,SAS,-0.35353804506100267,0
5,SAS,0.35353804506100256,0
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,-0.35353804506100267,0
5,SAS,0.35353804506100256,1
5,SAS,-0.7070760901220053,0
5,SAS,0.7070760901220053,1
5,SAS,-0.7070760901220053,0
5,SAS,0,0
5,SAS,0.35353804506100256,1
5,SAS,0.35353804506100256,1
5,SAS,0,0
5,SAS,0.7070760901220053,1
5,SAS,0.7070760901220053,1
5,SAS,0,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.7070760901220053,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.35353804506100267,0
5,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0,1
6,SAS,0,0
6,SAS,0,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,0,1
6,SAS,0.7070760901220053,1
6,SAS,0,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0,1
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,0
6,SAS,-0.7070760901220053,0
6,SAS,0,1
6,SAS,0,1
6,SAS,0,1
6,SAS,-0.35353804506100267,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,0,1
6,SAS,0,0
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,0.35353804506100256,1
6,SAS,-0.7070760901220053,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,0.7070760901220053,1
6,SAS,0,1
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0,0
6,SAS,0,0
6,SAS,0,0
6,SAS,0,0
6,SAS,-0.35353804506100267,0
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,0,1
6,SAS,0.35353804506100256,0
6,SAS,0,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,1
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,0,0
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,0,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,0
6,SAS,0.7070760901220053,1
6,SAS,0,0
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,0
6,SAS,0,0
6,SAS,-0.7070760901220053,0
6,SAS,0,0
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,0,0
6,SAS,0.35353804506100256,1
6,SAS,0,1
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,0,0
6,SAS,0,0
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,0
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,0
6,SAS,0,0
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,0
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,0
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,0.35353804506100256,1
6,SAS,0,0
6,SAS,-0.35353804506100267,1
6,SAS,0.7070760901220053,1
6,SAS,0,1
6,SAS,0,1
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,1
6,SAS,-0.7070760901220053,0
6,SAS,0,1
6,SAS,-0.35353804506100267,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,0
6,SAS,0,1
6,SAS,0,1
6,SAS,0,0
6,SAS,-0.7070760901220053,0
6,SAS,0,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,0,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,0.35353804506100256,1
6,SAS,-0.7070760901220053,0
6,SAS,0,0
6,SAS,0,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0,1
6,SAS,0,0
6,SAS,0,0
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,-0.7070760901220053,0
6,SAS,0.35353804506100256,1
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,0
6,SAS,-0.7070760901220053,0
6,SAS,0.35353804506100256,1
6,SAS,0,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,0,0
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,0
6,SAS,0.7070760901220053,1
6,SAS,0.35353804506100256,1
6,SAS,-0.35353804506100267,0
6,SAS,0.35353804506100256,1
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,-0.35353804506100267,0
6,SAS,0.35353804506100256,1
6,SAS,-0.7070760901220053,0
6,SAS,0.7070760901220053,1
6,SAS,-0.7070760901220053,0
6,SAS,0,0
6,SAS,0.35353804506100256,1
6,SAS,0.35353804506100256,1
6,SAS,0,0
6,SAS,0.7070760901220053,1
6,SAS,0.7070760901220053,1
6,SAS,0,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.7070760901220053,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.35353804506100267,0
6,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0,1
8,SAS,0,0
8,SAS,0,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,1
8,SAS,0,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,0.7070760901220053,1
8,SAS,0,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0,1
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,0
8,SAS,-0.7070760901220053,0
8,SAS,0,1
8,SAS,0,0
8,SAS,0,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,0.7070760901220053,1
8,SAS,0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0,0
8,SAS,0,0
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,1
8,SAS,-0.7070760901220053,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,1
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,1
8,SAS,0.7070760901220053,1
8,SAS,0,1
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,1
8,SAS,0,0
8,SAS,0,1
8,SAS,0,0
8,SAS,0,0
8,SAS,-0.35353804506100267,0
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,0,0
8,SAS,0.35353804506100256,1
8,SAS,0,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,0
8,SAS,-0.35353804506100267,0
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,0
8,SAS,0.35353804506100256,1
8,SAS,0.35353804506100256,1
8,SAS,-0.35353804506100267,1
8,SAS,-0.7070760901220053,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,1
8,SAS,0.7070760901220053,1
8,SAS,0,0
8,SAS,0.35353804506100256,0
8,SAS,0.7070760901220053,1
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,0,1
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,1
8,SAS,0.7070760901220053,1
8,SAS,0,0
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,1
8,SAS,-0.35353804506100267,0
8,SAS,0,1
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,-0.35353804506100267,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,1
8,SAS,-0.7070760901220053,0
8,SAS,0,1
8,SAS,0.35353804506100256,1
8,SAS,0,0
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,1
8,SAS,0.35353804506100256,0
8,SAS,-0.35353804506100267,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,0
8,SAS,0.7070760901220053,1
8,SAS,0,0
8,SAS,0,0
8,SAS,0.35353804506100256,1
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,1
8,SAS,-0.35353804506100267,0
8,SAS,0,0
8,SAS,0.35353804506100256,1
8,SAS,-0.35353804506100267,0
8,SAS,0.35353804506100256,1
8,SAS,0.35353804506100256,0
8,SAS,-0.35353804506100267,0
8,SAS,0.35353804506100256,1
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,0
8,SAS,0,0
8,SAS,-0.35353804506100267,1
8,SAS,0.7070760901220053,1
8,SAS,0,0
8,SAS,0,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,1
8,SAS,0.7070760901220053,1
8,SAS,0.7070760901220053,1
8,SAS,0.7070760901220053,1
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,-0.35353804506100267,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,1
8,SAS,0,0
8,SAS,0,0
8,SAS,0,0
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,1
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,0,0
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0,1
8,SAS,0,0
8,SAS,0,0
8,SAS,0.35353804506100256,1
8,SAS,0.35353804506100256,1
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,1
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,1
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.35353804506100267,1
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,0
8,SAS,-0.7070760901220053,0
8,SAS,0.35353804506100256,1
8,SAS,0,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,0.35353804506100256,1
8,SAS,-0.35353804506100267,0
8,SAS,0.7070760901220053,1
8,SAS,0.35353804506100256,0
8,SAS,-0.35353804506100267,0
8,SAS,0.35353804506100256,1
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,-0.35353804506100267,1
8,SAS,0.35353804506100256,1
8,SAS,-0.7070760901220053,0
8,SAS,0.7070760901220053,1
8,SAS,-0.7070760901220053,0
8,SAS,0,0
8,SAS,0.35353804506100256,0
8,SAS,0.35353804506100256,1
8,SAS,0,0
8,SAS,0.7070760901220053,1
8,SAS,0.7070760901220053,1
8,SAS,0,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.7070760901220053,0
8,SAS,-0.35353804506100267,0
8,SAS,-0.35353804506100267,1
8,SAS,-0.7070760901220053,0
10,SAS,-0.7070760901220053,1
10,SAS,0.7070760901220053,0
10,SAS,0,0
10,SAS,0,0
10,SAS,0,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,0.35353804506100256,0
10,SAS,0.35353804506100256,1
10,SAS,0,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.7070760901220053,1
10,SAS,-0.7070760901220053,0
10,SAS,0.7070760901220053,1
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.7070760901220053,0
10,SAS,0.7070760901220053,1
10,SAS,0.7070760901220053,1
10,SAS,-0.7070760901220053,0
10,SAS,0,0
10,SAS,0.7070760901220053,1
10,SAS,0,0
10,SAS,-0.7070760901220053,0
10,SAS,0.7070760901220053,1
10,SAS,-0.7070760901220053,0
10,SAS,0.7070760901220053,1
10,SAS,0,0
10,SAS,0.35353804506100256,1
10,SAS,0.35353804506100256,1
10,SAS,0.35353804506100256,1
10,SAS,-0.7070760901220053,0
10,SAS,0,1
10,SAS,0,0
10,SAS,0,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.35353804506100267,0
10,SAS,0.7070760901220053,1
10,SAS,0.7070760901220053,1
10,SAS,0.7070760901220053,1
10,SAS,0,0
10,SAS,0,0
10,SAS,0.7070760901220053,1
10,SAS,-0.7070760901220053,0
10,SAS,0.7070760901220053,1
10,SAS,0.7070760901220053,0
10,SAS,-0.7070760901220053,0
10,SAS,0.35353804506100256,1
10,SAS,-0.7070760901220053,0
10,SAS,-0.35353804506100267,0
10,SAS,-0.7070760901220053,0
10,SAS,0.35353804506100256,1
10,SAS,0.7070760901220053,1
10,SAS,-0.35353804506100267,0
10,SAS,0.7070760901220053,1
10,SAS,0,1
10,SAS,-0.7070760901220053,0
10,SAS,0.7070760901220053,1
10,SAS,0.35353804506100256,0
10,SAS,0.35353804506100256,0
